"citizenship","CountryOfExploitation","gender","ageBroad","isForcedLabour","isSexualExploit","isOtherExploit","isSexAndLabour","typeOfLabourAgriculture","typeOfLabourAquafarming","typeOfLabourBegging","typeOfLabourConstruction","typeOfLabourDomesticWork","typeOfLabourHospitality","typeOfLabourManufacturing","typeOfLabourPeddling","typeOfLabourOther","typeOfLabourNotSpecified","typeOfSexProstitution","recruiterRelationIntimatePartner","recruiterRelationFriend","recruiterRelationFamily","recruiterRelationOther","recruiterRelationUnknown","exploitationDTM","citizenshipDTM"
"BG","BG","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","24--26",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","24--26",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","24--26",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","9--17",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","21--23",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","9--17",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","21--23",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","24--26",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","21--23",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","21--23",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","21--23",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","21--23",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","9--17",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","9--17",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","9--17",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","21--23",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","21--23",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","21--23",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","24--26",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","9--17",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","9--17",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","21--23",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","21--23",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","9--17",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","9--17",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","21--23",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","9--17",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","21--23",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","9--17",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","9--17",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","21--23",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","24--26",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","24--26",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","9--17",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BG","BG","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BY","AE","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,4
"BY","RU","Male","39--47",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,4
"BY","RU","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4
"BY","AE","Female","24--26",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,4
"BY","RU","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4
"BY","RU","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4
"BY","AE","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,4
"BY","RU","Male","39--47",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,4
"BY","RU","Female","24--26",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,4
"BY","RU","Female","24--26",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4
"BY","RU","Female","24--26",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4
"BY","RU","Male","39--47",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,4
"BY","RU","Male","39--47",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,4
"BY","RU","Male","48+",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,4
"BY","RU","Female","39--47",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4
"BY","RU","Female","39--47",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,4
"BY","RU","Female","21--23",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4
"BY","RU","Male","30--38",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4
"BY","RU","Male","30--38",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4
"BY","RU","Male","48+",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4
"BY","RU","Male","30--38",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4
"BY","RU","Female","21--23",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4
"BY","AE","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BY","RU","Male","30--38",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,4
"BY","AE","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BY","RU","Male","30--38",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,4
"BY","RU","Female","9--17",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4
"BY","AE","Female","24--26",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,4
"BY","RU","Male","30--38",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4
"BY","AE","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,4
"BY","RU","Male","48+",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,4
"BY","RU","Female","9--17",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,4
"BY","RU","Male","48+",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,4
"BY","AE","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,4
"BY","AE","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,4
"BY","RU","Male","48+",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,4
"BY","RU","Male","48+",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,4
"BY","RU","Male","48+",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,4
"BY","RU","Male","48+",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,4
"BY","RU","Female","30--38",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,4
"BY","RU","Male","18--20",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4
"BY","AE","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,4
"BY","RU","Male","39--47",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,4
"BY","RU","Male","48+",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,4
"BY","RU","Female","9--17",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4
"BY","RU","Male","39--47",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,4
"BY","RU","Male","39--47",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,4
"BY","RU","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,4
"BY","RU","Male","18--20",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4
"BY","RU","Male","39--47",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,4
"BY","RU","Male","39--47",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,4
"BY","RU","Male","18--20",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,4
"BY","RU","Male","18--20",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4
"BY","AE","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,4
"BY","AE","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,4
"BY","AE","Female","24--26",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BY","RU","Male","21--23",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4
"BY","AE","Female","21--23",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,4
"BY","RU","Male","21--23",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,4
"BY","RU","Male","21--23",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4
"BY","RU","Female","30--38",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4
"BY","RU","Male","21--23",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,4
"BY","AE","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BY","AE","Female","21--23",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,4
"BY","PL","Female","21--23",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4
"BY","RU","Male","39--47",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,4
"BY","RU","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4
"BY","AE","Female","24--26",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,4
"BY","AE","Female","24--26",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,4
"BY","RU","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4
"BY","RU","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4
"BY","RU","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4
"BY","AE","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,4
"BY","AE","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,4
"BY","AE","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,4
"BY","RU","Female","21--23",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4
"BY","AE","Female","21--23",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,4
"BY","AE","Female","21--23",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,4
"BY","AE","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BY","RU","Male","21--23",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,4
"BY","RU","Male","21--23",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,4
"BY","RU","Female","24--26",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4
"BY","RU","Female","24--26",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4
"BY","AE","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,4
"BY","AE","Female","21--23",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,4
"BY","AE","Female","24--26",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,4
"BY","AE","Female","21--23",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BY","AE","Female","21--23",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BY","RU","Male","30--38",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4
"BY","RU","Male","39--47",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,4
"BY","AE","Female","24--26",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,4
"BY","RU","Female","21--23",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,4
"BY","RU","Male","48+",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4
"BY","RU","Female","21--23",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4
"BY","RU","Male","30--38",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4
"BY","RU","Male","39--47",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,4
"BY","AE","Female","21--23",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,4
"BY","AE","Female","24--26",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,4
"BY","AE","Female","21--23",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,4
"BY","RU","Female","21--23",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,4
"BY","RU","Male","30--38",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4
"BY","RU","Male","9--17",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4
"BY","RU","Female","21--23",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,4
"BY","RU","Male","9--17",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,4
"BY","RU","Male","9--17",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,4
"BY","RU","Male","30--38",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,4
"BY","RU","Female","9--17",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4
"BY","RU","Male","30--38",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4
"BY","RU","Male","30--38",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4
"BY","RU","Female","9--17",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4
"BY","RU","Male","48+",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,4
"BY","RU","Female","9--17",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4
"BY","RU","Female","30--38",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4
"BY","RU","Male","48+",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,4
"BY","RU","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,4
"BY","RU","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4
"BY","RU","Female","30--38",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4
"BY","RU","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4
"BY","RU","Male","18--20",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,4
"BY","RU","Male","48+",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,4
"BY","RU","Male","48+",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,4
"BY","AE","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,4
"BY","RU","Male","48+",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,4
"BY","AE","Female","21--23",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BY","RU","Male","48+",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,4
"BY","RU","Male","48+",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,4
"BY","RU","Male","48+",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,4
"BY","RU","Male","48+",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,4
"BY","RU","Male","48+",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,4
"BY","AE","Female","21--23",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,4
"BY","AE","Female","21--23",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,4
"BY","AE","Female","21--23",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,4
"BY","AE","Female","21--23",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BY","RU","Male","30--38",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4
"BY","RU","Female","30--38",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,4
"BY","AE","Female","21--23",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,4
"BY","RU","Male","39--47",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,4
"BY","RU","Male","27--29",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4
"BY","RU","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,4
"BY","RU","Male","27--29",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4
"BY","RU","Male","39--47",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,4
"BY","RU","Male","39--47",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,4
"BY","AE","Female","21--23",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BY","RU","Male","39--47",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,4
"BY","RU","Female","30--38",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4
"BY","AE","Female","21--23",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BY","AE","Female","21--23",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"BY","RU","Male","39--47",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,4
"BY","RU","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,4
"BY","RU","Male","39--47",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,4
"BY","RU","Male","39--47",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,4
"BY","RU","Male","39--47",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,4
"BY","RU","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4
"BY","RU","Female","21--23",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4
"BY","RU","Male","39--47",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,4
"BY","RU","Male","39--47",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4
"BY","RU","Male","39--47",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4
"BY","RU","Female","9--17",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4
"BY","AE","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,4
"BY","RU","Male","48+",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,4
"BY","RU","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4
"BY","RU","Male","30--38",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4
"BY","RU","Female","9--17",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,4
"BY","RU","Male","39--47",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,4
"BY","RU","Male","30--38",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,4
"BY","RU","Male","30--38",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,4
"BY","RU","Male","39--47",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,4
